customer_id,join_date
CUST_01998,2024-09-28
CUST_01999,2023-08-29
CUST_02000,2024-08-27
CUST_02001,2025-01-22
CUST_02002,2024-03-28
CUST_02003,2024-03-24
CUST_02004,2023-10-01
CUST_02005,2025-09-06
CUST_02006,2023-11-10
CUST_02007,2025-07-20
CUST_02008,2025-02-04
CUST_02009,2025-05-01
CUST_02010,2025-08-22
CUST_02011,2024-03-23
CUST_02012,2024-05-21
CUST_02013,2023-06-17
CUST_02014,2025-12-12
CUST_02015,2025-07-03
CUST_02016,2025-12-17
CUST_02017,2025-01-10
CUST_02018,2023-06-09
CUST_02019,2023-08-18
CUST_02020,2023-05-07
CUST_02021,2025-11-01
CUST_02022,2024-02-19
CUST_02023,2023-11-03
CUST_02024,2023-12-03
CUST_02025,2024-11-02
CUST_02026,2025-12-01
CUST_02027,2025-06-23
CUST_02028,2023-08-27
CUST_02029,2024-02-25
CUST_02030,2025-09-28
CUST_02031,2023-07-06
CUST_02032,2025-11-11
CUST_02033,2025-07-01
CUST_02034,2023-04-24
CUST_02035,2025-07-17
CUST_02036,2023-09-28
CUST_02037,2025-11-17
CUST_02038,2025-04-30
CUST_02039,2025-07-24
CUST_02040,2023-04-29
CUST_02041,2025-08-04
CUST_02042,2024-09-23
CUST_02043,2023-02-14
CUST_02044,2025-03-21
CUST_02045,2024-06-05
CUST_02046,2023-01-07
CUST_02047,2024-03-22
CUST_02048,2023-05-30
CUST_02049,2023-04-03
CUST_02050,2025-05-17
CUST_02051,2024-12-06
CUST_02052,2023-05-11
CUST_02053,2023-05-04
CUST_02054,2023-05-22
CUST_02055,2025-08-24
CUST_02056,2023-03-06
CUST_02057,2024-08-10
CUST_02058,2025-04-17
CUST_02059,2024-01-04
CUST_02060,2023-10-05
CUST_02061,2025-05-10
CUST_02062,2025-02-05
CUST_02063,2025-02-22
CUST_02064,2025-07-07
CUST_02065,2025-02-12
CUST_02066,2025-02-08
CUST_02067,2023-06-14
CUST_02068,2023-09-30
CUST_02069,2024-12-13
CUST_02070,2023-08-31
CUST_02071,2024-01-01
CUST_02072,2025-03-15
CUST_02073,2025-12-19
CUST_02074,2023-09-18
CUST_02075,2024-04-01
CUST_02076,2023-01-08
CUST_02077,2023-02-16
CUST_02078,2024-09-03
CUST_02079,2025-08-06
CUST_02080,2025-05-18
CUST_02081,2025-12-25
CUST_02082,2025-02-15
CUST_02083,2024-04-15
CUST_02084,2024-05-21
CUST_02085,2025-08-01
CUST_02086,2024-12-09
CUST_02087,2023-11-14
CUST_02088,2024-07-18
CUST_02089,2024-01-22
CUST_02090,2023-08-20
CUST_02091,2023-03-07
CUST_02092,2025-05-08
CUST_02093,2023-02-02
CUST_02094,2024-05-07
CUST_02095,2024-02-27
CUST_02096,2023-05-18
CUST_02097,2023-07-26
CUST_02098,2023-03-10
CUST_02099,2025-07-03
CUST_02100,2023-04-10
CUST_02101,2024-05-16
CUST_02102,2023-04-01
CUST_02103,2025-04-03
CUST_02104,2025-06-17
CUST_02105,2024-04-24
CUST_02106,2024-03-20
CUST_02107,2023-04-26
CUST_02108,2023-10-14
CUST_02109,2025-10-28
CUST_02110,2024-08-15
CUST_02111,2024-04-24
CUST_02112,2024-10-15
CUST_02113,2024-10-18
CUST_02114,2024-04-30
CUST_02115,2024-09-10
CUST_02116,2023-10-21
CUST_02117,2025-12-03
CUST_02118,2024-03-28
CUST_02119,2025-04-26
CUST_02120,2024-09-07
CUST_02121,2024-07-17
CUST_02122,2023-05-05
CUST_02123,2023-12-25
CUST_02124,2025-05-24
CUST_02125,2025-10-12
CUST_02126,2023-04-07
CUST_02127,2024-12-06
CUST_02128,2025-02-19
CUST_02129,2025-12-10
CUST_02130,2024-10-14
CUST_02131,2025-05-02
CUST_02132,2025-04-16
CUST_02133,2023-11-02
CUST_02134,2024-09-06
CUST_02135,2025-02-09
CUST_02136,2024-01-12
CUST_02137,2025-08-27
CUST_02138,2024-05-08
CUST_02139,2024-04-06
CUST_02140,2024-09-07
CUST_02141,2023-10-23
CUST_02142,2025-08-06
CUST_02143,2023-04-29
CUST_02144,2025-04-25
CUST_02145,2025-05-03
CUST_02146,2025-12-21
CUST_02147,2023-10-02
CUST_02148,2025-03-06
CUST_02149,2024-05-12
CUST_02150,2024-06-06
CUST_02151,2024-02-21
CUST_02152,2024-11-07
CUST_02153,2023-06-11
CUST_02154,2025-07-10
CUST_02155,2025-01-29
CUST_02156,2023-07-09
CUST_02157,2024-01-26
CUST_02158,2023-04-16
CUST_02159,2024-07-03
CUST_02160,2025-02-11
CUST_02161,2023-03-22
CUST_02162,2023-05-30
CUST_02163,2024-01-21
CUST_02164,2024-03-20
CUST_02165,2025-09-08
CUST_02166,2024-03-03
CUST_02167,2024-11-12
CUST_02168,2024-09-12
CUST_02169,2023-02-01
CUST_02170,2024-03-09
CUST_02171,2024-01-25
CUST_02172,2023-08-29
CUST_02173,2025-09-07
CUST_02174,2024-05-11
CUST_02175,2024-02-23
CUST_02176,2025-03-23
CUST_02177,2024-05-05
CUST_02178,2024-10-20
CUST_02179,2024-08-02
CUST_02180,2025-02-18
CUST_02181,2025-08-12
CUST_02182,2025-12-28
CUST_02183,2025-01-05
CUST_02184,2024-09-23
CUST_02185,2024-06-19
CUST_02186,2025-01-06
CUST_02187,2025-11-16
CUST_02188,2025-10-15
CUST_02189,2025-08-12
CUST_02190,2023-07-21
CUST_02191,2025-08-19
CUST_02192,2024-10-17
CUST_02193,2024-02-21
CUST_02194,2025-01-29
CUST_02195,2024-10-02
CUST_02196,2025-04-27
CUST_02197,2023-04-04
CUST_02198,2024-03-29
CUST_02199,2023-10-26
CUST_02200,2023-02-03
CUST_02201,2024-06-18
CUST_02202,2025-05-05
CUST_02203,2024-08-27
CUST_02204,2023-11-09
CUST_02205,2024-02-06
CUST_02206,2024-11-06
CUST_02207,2024-04-16
CUST_02208,2025-02-16
CUST_02209,2024-05-18
CUST_02210,2025-10-19
CUST_02211,2024-11-22
CUST_02212,2024-06-11
CUST_02213,2025-09-27
CUST_02214,2025-10-01
CUST_02215,2025-08-01
CUST_02216,2023-12-11
CUST_02217,2024-12-22
CUST_02218,2023-12-13
CUST_02219,2023-10-14
CUST_02220,2025-09-27
CUST_02221,2024-01-12
CUST_02222,2023-05-01
CUST_02223,2025-12-09
CUST_02224,2023-03-11
CUST_02225,2023-06-02
CUST_02226,2023-04-10
CUST_02227,2023-01-14
CUST_02228,2025-04-24
CUST_02229,2023-10-09
CUST_02230,2024-04-18
CUST_02231,2023-05-20
CUST_02232,2023-11-06
CUST_02233,2023-01-19
CUST_02234,2024-03-23
CUST_02235,2025-11-01
CUST_02236,2025-07-22
CUST_02237,2025-02-03
CUST_02238,2023-05-04
CUST_02239,2025-09-16
CUST_02240,2025-09-26
CUST_02241,2023-02-02
CUST_02242,2023-01-14
CUST_02243,2025-12-25
CUST_02244,2025-04-22
CUST_02245,2023-01-25
CUST_02246,2023-02-04
CUST_02247,2025-12-20
CUST_02248,2024-07-16
CUST_02249,2024-08-10
CUST_02250,2023-02-05
CUST_02251,2025-10-25
CUST_02252,2025-05-31
CUST_02253,2024-01-03
CUST_02254,2023-08-08
CUST_02255,2023-07-17
CUST_02256,2025-12-09
CUST_02257,2023-11-01
CUST_02258,2024-05-08
CUST_02259,2024-01-29
CUST_02260,2025-12-14
CUST_02261,2024-05-31
CUST_02262,2024-12-26
CUST_02263,2024-07-01
CUST_02264,2025-03-23
CUST_02265,2023-06-11
CUST_02266,2025-02-03
CUST_02267,2025-04-11
CUST_02268,2025-07-29
CUST_02269,2024-05-13
CUST_02270,2024-04-07
CUST_02271,2024-09-06
CUST_02272,2023-06-15
CUST_02273,2023-03-06
CUST_02274,2023-07-11
CUST_02275,2025-04-10
CUST_02276,2025-02-15
CUST_02277,2025-02-11
CUST_02278,2025-09-01
CUST_02279,2023-04-25
CUST_02280,2023-01-20
CUST_02281,2023-12-17
CUST_02282,2023-06-19
CUST_02283,2025-10-20
CUST_02284,2025-06-07
CUST_02285,2024-11-09
CUST_02286,2023-07-15
CUST_02287,2025-12-17
CUST_02288,2023-03-29
CUST_02289,2024-04-15
CUST_02290,2024-03-08
CUST_02291,2025-08-31
CUST_02292,2024-07-09
CUST_02293,2023-04-06
CUST_02294,2023-06-02
CUST_02295,2024-07-28
CUST_02296,2023-03-09
CUST_02297,2024-01-03
CUST_02298,2024-10-06
CUST_02299,2023-02-02
CUST_02300,2024-02-29
CUST_02301,2023-10-23
CUST_02302,2025-03-26
CUST_02303,2023-06-07
CUST_02304,2024-09-04
CUST_02305,2023-11-29
CUST_02306,2024-05-07
CUST_02307,2025-03-07
CUST_02308,2024-11-10
CUST_02309,2025-02-25
CUST_02310,2023-10-14
CUST_02311,2023-06-10
CUST_02312,2025-10-22
CUST_02313,2024-12-09
CUST_02314,2023-04-20
CUST_02315,2023-07-20
CUST_02316,2025-06-14
CUST_02317,2024-04-20
CUST_02318,2023-06-05
CUST_02319,2024-11-28
CUST_02320,2025-03-23
CUST_02321,2024-10-30
CUST_02322,2023-03-02
CUST_02323,2024-07-13
CUST_02324,2025-07-11
CUST_02325,2025-10-01
CUST_02326,2024-04-12
CUST_02327,2024-12-29
CUST_02328,2025-02-07
CUST_02329,2025-06-03
CUST_02330,2024-01-16
CUST_02331,2025-02-17
CUST_02332,2023-06-25
CUST_02333,2024-08-27
CUST_02334,2024-05-19
CUST_02335,2023-05-31
CUST_02336,2023-06-18
CUST_02337,2024-07-02
CUST_02338,2023-11-12
CUST_02339,2025-02-17
CUST_02340,2023-11-12
CUST_02341,2025-03-08
CUST_02342,2024-10-10
CUST_02343,2025-01-08
CUST_02344,2023-08-07
CUST_02345,2023-07-07
CUST_02346,2023-01-11
CUST_02347,2024-09-23
CUST_02348,2025-06-29
CUST_02349,2025-01-07
CUST_02350,2024-07-06
CUST_02351,2023-07-29
CUST_02352,2023-09-29
CUST_02353,2023-06-28
CUST_02354,2024-01-19
CUST_02355,2025-06-01
CUST_02356,2025-07-08
CUST_02357,2025-11-15
CUST_02358,2025-04-15
CUST_02359,2023-07-31
CUST_02360,2023-02-23
CUST_02361,2023-07-03
CUST_02362,2024-12-25
CUST_02363,2023-07-10
CUST_02364,2024-10-26
CUST_02365,2025-02-27
CUST_02366,2023-01-26
CUST_02367,2024-08-20
CUST_02368,2025-04-27
CUST_02369,2025-03-05
CUST_02370,2023-06-23
CUST_02371,2024-05-12
CUST_02372,2025-12-03
CUST_02373,2023-12-14
CUST_02374,2025-02-18
CUST_02375,2023-12-14
CUST_02376,2023-10-12
CUST_02377,2024-07-04
CUST_02378,2024-09-08
CUST_02379,2024-07-03
CUST_02380,2025-10-06
CUST_02381,2023-10-26
CUST_02382,2023-05-10
CUST_02383,2023-12-09
CUST_02384,2025-06-09
CUST_02385,2024-07-19
CUST_02386,2025-05-12
CUST_02387,2024-09-05
CUST_02388,2025-09-18
CUST_02389,2023-06-07
CUST_02390,2025-01-09
CUST_02391,2024-05-30
CUST_02392,2024-05-20
CUST_02393,2025-10-12
CUST_02394,2024-02-05
CUST_02395,2025-07-26
CUST_02396,2023-08-08
CUST_02397,2023-10-05
CUST_02398,2024-09-15
CUST_02399,2023-01-14
CUST_02400,2025-03-21
CUST_02401,2024-11-11
CUST_02402,2025-02-17
CUST_02403,2024-11-05
CUST_02404,2025-06-20
CUST_02405,2024-11-16
CUST_02406,2025-05-31
CUST_02407,2023-10-06
CUST_02408,2024-09-07
CUST_02409,2024-10-18
CUST_02410,2024-02-16
CUST_02411,2025-09-08
CUST_02412,2024-10-05
CUST_02413,2023-12-30
CUST_02414,2025-03-26
CUST_02415,2024-10-15
CUST_02416,2024-08-19
CUST_02417,2025-10-02
CUST_02418,2024-05-11
CUST_02419,2024-10-29
CUST_02420,2025-02-09
CUST_02421,2024-07-28
CUST_02422,2025-03-15
CUST_02423,2025-01-17
CUST_02424,2023-08-22
CUST_02425,2024-02-14
CUST_02426,2024-01-04
CUST_02427,2023-02-25
CUST_02428,2025-08-03
CUST_02429,2024-03-05
CUST_02430,2025-06-16
CUST_02431,2024-08-19
CUST_02432,2023-05-22
CUST_02433,2025-04-17
CUST_02434,2025-10-19
CUST_02435,2023-10-13
CUST_02436,2024-09-12
CUST_02437,2024-05-10
CUST_02438,2024-06-01
CUST_02439,2023-11-12
CUST_02440,2025-05-16
CUST_02441,2025-02-11
CUST_02442,2023-06-01
CUST_02443,2025-07-08
CUST_02444,2025-09-08
CUST_02445,2025-03-31
CUST_02446,2025-12-30
CUST_02447,2025-11-03
CUST_02448,2025-05-06
CUST_02449,2023-03-17
CUST_02450,2025-01-06
CUST_02451,2023-06-24
CUST_02452,2023-08-12
CUST_02453,2024-05-23
CUST_02454,2024-12-28
CUST_02455,2023-12-07
CUST_02456,2023-04-01
CUST_02457,2025-03-29
CUST_02458,2024-11-10
CUST_02459,2025-05-31
CUST_02460,2023-08-05
CUST_02461,2023-01-22
CUST_02462,2023-07-21
CUST_02463,2024-06-13
CUST_02464,2024-03-30
CUST_02465,2025-11-11
CUST_02466,2025-11-28
CUST_02467,2024-03-28
CUST_02468,2025-07-01
CUST_02469,2025-02-05
CUST_02470,2025-03-12
CUST_02471,2025-08-06
CUST_02472,2025-10-21
CUST_02473,2023-11-05
CUST_02474,2024-12-07
CUST_02475,2023-02-20
CUST_02476,2025-09-15
CUST_02477,2023-08-03
CUST_02478,2024-08-28
CUST_02479,2025-05-01
CUST_02480,2023-06-25
CUST_02481,2023-08-26
CUST_02482,2023-10-18
CUST_02483,2024-12-14
CUST_02484,2024-09-30
CUST_02485,2024-12-03
CUST_02486,2025-07-21
CUST_02487,2024-02-28
CUST_02488,2025-12-03
CUST_02489,2025-09-16
CUST_02490,2024-12-14
CUST_02491,2025-09-02
CUST_02492,2023-07-19
CUST_02493,2025-06-16
CUST_02494,2025-07-15
CUST_02495,2024-10-15
CUST_02496,2023-05-18
CUST_02497,2024-09-06
CUST_02498,2023-04-02
CUST_02499,2023-08-24
CUST_02500,2023-02-16
CUST_02501,2024-12-03
CUST_02502,2023-08-12
CUST_02503,2023-12-03
CUST_02504,2024-05-14
CUST_02505,2025-11-22
CUST_02506,2023-12-24
CUST_02507,2023-11-24
CUST_02508,2024-11-08
CUST_02509,2025-05-23
CUST_02510,2025-08-04
CUST_02511,2024-04-19
CUST_02512,2025-04-09
CUST_02513,2024-01-13
CUST_02514,2024-01-17
CUST_02515,2025-06-04
CUST_02516,2025-03-21
CUST_02517,2023-03-01
CUST_02518,2024-02-09
CUST_02519,2025-07-09
CUST_02520,2025-05-29
CUST_02521,2025-03-07
CUST_02522,2023-01-10
CUST_02523,2024-03-15
CUST_02524,2024-02-26
CUST_02525,2024-07-24
CUST_02526,2023-05-09
CUST_02527,2023-07-28
CUST_02528,2024-01-18
CUST_02529,2025-01-19
CUST_02530,2024-10-29
CUST_02531,2024-02-08
CUST_02532,2025-07-26
CUST_02533,2023-08-22
CUST_02534,2024-06-21
CUST_02535,2025-09-29
CUST_02536,2025-12-16
CUST_02537,2024-10-03
CUST_02538,2025-03-06
CUST_02539,2025-03-14
CUST_02540,2023-08-22
CUST_02541,2024-12-13
CUST_02542,2024-12-21
CUST_02543,2025-07-26
CUST_02544,2023-12-20
CUST_02545,2024-09-01
CUST_02546,2023-06-23
CUST_02547,2023-10-02
CUST_02548,2024-10-03
CUST_02549,2023-08-30
CUST_02550,2024-05-03
CUST_02551,2024-09-17
CUST_02552,2023-08-28
CUST_02553,2024-01-10
CUST_02554,2025-02-03
CUST_02555,2023-10-17
CUST_02556,2025-11-12
CUST_02557,2025-03-06
CUST_02558,2025-05-06
CUST_02559,2023-10-10
CUST_02560,2025-02-24
CUST_02561,2025-05-16
CUST_02562,2024-01-16
CUST_02563,2025-09-23
CUST_02564,2023-12-21
CUST_02565,2023-12-08
CUST_02566,2025-09-29
CUST_02567,2024-08-14
CUST_02568,2023-10-15
CUST_02569,2024-01-19
CUST_02570,2024-10-06
CUST_02571,2025-07-12
CUST_02572,2023-04-20
CUST_02573,2025-01-05
CUST_02574,2023-01-20
CUST_02575,2025-09-19
CUST_02576,2023-10-07
CUST_02577,2024-02-04
CUST_02578,2025-02-25
CUST_02579,2025-11-01
CUST_02580,2025-10-10
CUST_02581,2025-04-17
CUST_02582,2025-10-04
CUST_02583,2025-05-01
CUST_02584,2025-06-28
CUST_02585,2025-09-27
CUST_02586,2023-12-09
CUST_02587,2023-06-19
CUST_02588,2023-03-05
CUST_02589,2024-03-27
CUST_02590,2024-08-21
CUST_02591,2023-03-08
CUST_02592,2024-07-16
CUST_02593,2024-04-05
CUST_02594,2024-08-14
CUST_02595,2023-12-11
CUST_02596,2025-07-25
CUST_02597,2025-10-11
CUST_02598,2025-11-12
CUST_02599,2023-08-20
CUST_02600,2023-08-22
CUST_02601,2024-07-02
CUST_02602,2025-01-21
CUST_02603,2023-03-27
CUST_02604,2025-06-22
CUST_02605,2024-03-23
CUST_02606,2025-05-20
CUST_02607,2023-07-29
CUST_02608,2024-05-21
CUST_02609,2024-09-01
CUST_02610,2023-03-08
CUST_02611,2025-07-10
CUST_02612,2024-06-22
CUST_02613,2024-12-14
CUST_02614,2023-06-28
CUST_02615,2025-06-18
CUST_02616,2023-08-29
CUST_02617,2024-04-30
CUST_02618,2024-03-05
CUST_02619,2024-12-19
CUST_02620,2025-05-26
CUST_02621,2023-12-06
CUST_02622,2023-10-13
CUST_02623,2024-02-28
CUST_02624,2024-02-28
CUST_02625,2023-05-02
CUST_02626,2024-12-19
CUST_02627,2025-12-26
CUST_02628,2024-07-29
CUST_02629,2023-12-11
CUST_02630,2024-10-24
CUST_02631,2024-08-22
CUST_02632,2024-08-15
CUST_02633,2024-07-01
CUST_02634,2025-11-19
CUST_02635,2023-07-15
CUST_02636,2023-10-05
CUST_02637,2025-04-22
CUST_02638,2023-05-02
CUST_02639,2024-07-21
CUST_02640,2023-09-17
CUST_02641,2023-09-29
CUST_02642,2024-05-26
CUST_02643,2023-10-27
CUST_02644,2024-10-21
CUST_02645,2024-05-21
CUST_02646,2025-03-15
CUST_02647,2025-09-29
CUST_02648,2023-10-19
CUST_02649,2024-07-04
CUST_02650,2025-04-28
CUST_02651,2025-02-07
CUST_02652,2025-07-14
CUST_02653,2023-06-04
CUST_02654,2023-07-10
CUST_02655,2025-04-05
CUST_02656,2025-11-21
CUST_02657,2024-07-23
CUST_02658,2025-01-25
CUST_02659,2025-07-20
CUST_02660,2025-09-26
CUST_02661,2024-11-01
CUST_02662,2023-01-06
CUST_02663,2023-07-10
CUST_02664,2025-07-27
CUST_02665,2025-01-03
CUST_02666,2023-05-10
CUST_02667,2025-12-30
CUST_02668,2025-03-25
CUST_02669,2024-03-22
CUST_02670,2025-05-29
CUST_02671,2024-03-09
CUST_02672,2025-10-10
CUST_02673,2024-07-03
CUST_02674,2024-10-23
CUST_02675,2024-08-03
CUST_02676,2024-11-22
CUST_02677,2023-09-25
CUST_02678,2025-09-20
CUST_02679,2024-12-04
CUST_02680,2023-04-10
CUST_02681,2023-04-05
CUST_02682,2023-07-23
CUST_02683,2025-07-30
CUST_02684,2023-02-03
CUST_02685,2023-09-12
CUST_02686,2023-11-20
CUST_02687,2025-06-22
CUST_02688,2025-07-23
CUST_02689,2023-01-02
CUST_02690,2025-05-26
CUST_02691,2024-02-19
CUST_02692,2023-09-28
CUST_02693,2024-09-10
CUST_02694,2023-11-22
CUST_02695,2024-07-15
CUST_02696,2023-07-11
CUST_02697,2025-01-08
CUST_02698,2024-05-27
CUST_02699,2023-06-18
CUST_02700,2025-01-31
CUST_02701,2023-12-05
CUST_02702,2023-04-17
CUST_02703,2025-03-22
CUST_02704,2024-09-17
CUST_02705,2024-04-24
CUST_02706,2025-05-29
CUST_02707,2023-07-06
CUST_02708,2023-07-14
CUST_02709,2023-01-03
CUST_02710,2024-03-13
CUST_02711,2025-09-03
CUST_02712,2023-06-09
CUST_02713,2023-09-29
CUST_02714,2024-04-08
CUST_02715,2025-11-29
CUST_02716,2025-06-30
CUST_02717,2023-01-20
CUST_02718,2023-01-17
CUST_02719,2024-12-04
CUST_02720,2023-09-04
CUST_02721,2025-05-14
CUST_02722,2023-09-28
CUST_02723,2025-09-05
CUST_02724,2023-05-26
CUST_02725,2024-04-13
CUST_02726,2025-02-23
CUST_02727,2023-07-02
CUST_02728,2023-07-29
CUST_02729,2023-07-31
CUST_02730,2024-10-03
CUST_02731,2025-01-22
CUST_02732,2024-09-04
CUST_02733,2023-10-08
CUST_02734,2025-02-22
CUST_02735,2023-09-30
CUST_02736,2023-10-20
CUST_02737,2023-05-21
CUST_02738,2025-12-22
CUST_02739,2023-01-18
CUST_02740,2023-12-03
CUST_02741,2025-06-20
CUST_02742,2024-12-20
CUST_02743,2024-03-12
CUST_02744,2023-11-07
CUST_02745,2025-04-23
CUST_02746,2025-06-25
CUST_02747,2024-03-20
CUST_02748,2023-06-27
CUST_02749,2023-07-25
CUST_02750,2023-10-14
CUST_02751,2023-09-10
CUST_02752,2025-02-25
CUST_02753,2024-12-20
CUST_02754,2025-05-29
CUST_02755,2024-10-06
CUST_02756,2023-10-14
CUST_02757,2024-05-22
CUST_02758,2024-07-21
CUST_02759,2023-06-22
CUST_02760,2024-05-23
CUST_02761,2024-08-06
CUST_02762,2023-02-24
CUST_02763,2024-09-09
CUST_02764,2024-02-25
CUST_02765,2025-11-26
CUST_02766,2025-11-09
CUST_02767,2024-01-22
CUST_02768,2025-03-13
CUST_02769,2024-08-28
CUST_02770,2023-04-22
CUST_02771,2024-05-05
CUST_02772,2025-10-10
CUST_02773,2025-03-01
CUST_02774,2023-08-19
CUST_02775,2024-05-08
CUST_02776,2025-10-20
CUST_02777,2023-05-26
CUST_02778,2025-12-17
CUST_02779,2023-01-25
CUST_02780,2025-01-09
CUST_02781,2024-10-10
CUST_02782,2023-09-28
CUST_02783,2025-03-03
CUST_02784,2025-05-11
CUST_02785,2025-01-18
CUST_02786,2023-12-20
CUST_02787,2025-08-22
CUST_02788,2023-05-30
CUST_02789,2023-02-04
CUST_02790,2023-05-19
CUST_02791,2023-01-29
CUST_02792,2024-06-20
CUST_02793,2024-03-17
CUST_02794,2023-03-23
CUST_02795,2023-05-04
CUST_02796,2025-03-26
CUST_02797,2025-11-03
CUST_02798,2024-08-09
CUST_02799,2025-10-23
CUST_02800,2025-04-30
CUST_02801,2025-05-17
CUST_02802,2025-04-03
CUST_02803,2023-06-18
CUST_02804,2023-11-09
CUST_02805,2024-07-22
CUST_02806,2023-06-21
CUST_02807,2024-09-26
CUST_02808,2023-06-11
CUST_02809,2025-11-13
CUST_02810,2024-02-21
CUST_02811,2023-11-15
CUST_02812,2024-10-31
CUST_02813,2025-03-11
CUST_02814,2023-05-16
CUST_02815,2024-09-27
CUST_02816,2025-06-14
CUST_02817,2024-05-03
CUST_02818,2023-04-29
CUST_02819,2024-05-15
CUST_02820,2023-06-26
CUST_02821,2025-06-08
CUST_02822,2023-08-26
CUST_02823,2025-07-17
CUST_02824,2023-04-23
CUST_02825,2024-09-25
CUST_02826,2023-12-26
CUST_02827,2023-09-02
CUST_02828,2023-01-26
CUST_02829,2023-10-09
CUST_02830,2023-01-24
CUST_02831,2023-12-02
CUST_02832,2025-10-13
CUST_02833,2024-12-11
CUST_02834,2025-12-07
CUST_02835,2025-11-25
CUST_02836,2024-06-14
CUST_02837,2023-12-08
CUST_02838,2025-01-31
CUST_02839,2023-09-17
CUST_02840,2024-07-04
CUST_02841,2023-08-30
CUST_02842,2023-03-02
CUST_02843,2024-11-17
CUST_02844,2025-05-29
CUST_02845,2024-07-11
CUST_02846,2025-12-08
CUST_02847,2023-05-11
CUST_02848,2024-06-22
CUST_02849,2023-06-07
CUST_02850,2025-10-13
CUST_02851,2025-07-21
CUST_02852,2025-11-12
CUST_02853,2025-01-07
CUST_02854,2023-04-24
CUST_02855,2025-10-20
CUST_02856,2023-12-08
CUST_02857,2025-01-23
CUST_02858,2023-11-19
CUST_02859,2024-06-06
CUST_02860,2023-07-30
CUST_02861,2023-08-25
CUST_02862,2024-04-12
CUST_02863,2025-11-08
CUST_02864,2023-01-06
CUST_02865,2023-04-01
CUST_02866,2023-01-26
CUST_02867,2024-05-15
CUST_02868,2023-04-05
CUST_02869,2025-08-24
CUST_02870,2025-01-15
CUST_02871,2025-02-23
CUST_02872,2023-11-04
CUST_02873,2024-01-02
CUST_02874,2023-03-14
CUST_02875,2025-05-08
CUST_02876,2024-04-04
CUST_02877,2024-10-21
CUST_02878,2024-05-23
CUST_02879,2025-05-02
CUST_02880,2024-10-17
CUST_02881,2024-07-09
CUST_02882,2023-06-09
CUST_02883,2025-02-02
CUST_02884,2023-09-02
CUST_02885,2025-10-25
CUST_02886,2023-04-18
CUST_02887,2024-01-03
CUST_02888,2024-04-02
CUST_02889,2025-11-22
CUST_02890,2023-04-05
CUST_02891,2025-04-01
CUST_02892,2023-05-22
CUST_02893,2025-08-10
CUST_02894,2024-08-01
CUST_02895,2024-09-28
CUST_02896,2024-11-01
CUST_02897,2023-06-26
CUST_02898,2025-07-24
CUST_02899,2023-01-17
CUST_02900,2025-01-25
CUST_02901,2024-02-15
CUST_02902,2024-08-20
CUST_02903,2024-09-14
CUST_02904,2024-05-11
CUST_02905,2025-08-08
CUST_02906,2025-01-24
CUST_02907,2025-10-07
CUST_02908,2024-02-05
CUST_02909,2024-05-17
CUST_02910,2023-11-05
CUST_02911,2023-01-14
CUST_02912,2025-04-19
CUST_02913,2023-02-18
CUST_02914,2024-04-22
CUST_02915,2024-12-10
CUST_02916,2023-01-20
CUST_02917,2024-11-17
CUST_02918,2023-01-03
CUST_02919,2025-02-09
CUST_02920,2024-09-21
CUST_02921,2023-08-01
CUST_02922,2024-02-25
CUST_02923,2025-12-21
CUST_02924,2024-05-02
CUST_02925,2025-05-09
CUST_02926,2025-10-04
CUST_02927,2023-05-03
CUST_02928,2023-10-19
CUST_02929,2024-07-27
CUST_02930,2023-07-10
CUST_02931,2023-03-31
CUST_02932,2024-04-19
CUST_02933,2025-11-30
CUST_02934,2025-04-25
CUST_02935,2025-02-01
CUST_02936,2025-07-27
CUST_02937,2023-06-23
CUST_02938,2023-07-15
CUST_02939,2025-11-01
CUST_02940,2023-10-01
CUST_02941,2025-03-18
CUST_02942,2023-06-03
CUST_02943,2023-05-08
CUST_02944,2025-06-09
CUST_02945,2023-09-25
CUST_02946,2024-04-29
CUST_02947,2024-08-20
CUST_02948,2024-06-18
CUST_02949,2024-10-07
CUST_02950,2025-03-15
CUST_02951,2024-10-30
CUST_02952,2024-10-13
CUST_02953,2025-07-16
CUST_02954,2024-07-10
CUST_02955,2024-04-23
CUST_02956,2023-06-02
CUST_02957,2024-02-20
CUST_02958,2023-10-06
CUST_02959,2023-08-12
CUST_02960,2023-11-15
CUST_02961,2023-08-05
CUST_02962,2023-12-03
CUST_02963,2025-07-09
CUST_02964,2025-08-12
CUST_02965,2024-10-05
CUST_02966,2025-04-12
CUST_02967,2023-09-05
CUST_02968,2025-01-03
CUST_02969,2024-03-01
CUST_02970,2025-07-14
CUST_02971,2024-09-23
CUST_02972,2025-08-06
CUST_02973,2024-06-26
CUST_02974,2023-09-03
CUST_02975,2023-07-05
CUST_02976,2023-11-19
CUST_02977,2024-09-15
CUST_02978,2023-03-24
CUST_02979,2024-03-16
CUST_02980,2024-11-02
CUST_02981,2023-10-31
CUST_02982,2023-07-06
CUST_02983,2024-05-23
CUST_02984,2024-12-29
CUST_02985,2025-03-22
CUST_02986,2025-11-17
CUST_02987,2023-04-11
CUST_02988,2024-09-04
CUST_02989,2024-06-16
CUST_02990,2023-12-23
CUST_02991,2023-03-05
CUST_02992,2025-04-08
CUST_02993,2025-07-15
CUST_02994,2024-05-26
CUST_02995,2023-07-13
CUST_02996,2025-08-04
